attempt_id,inv_at,attempt_end,attempt_start, day_diff ,attempt_time,attempt_ct,out_of_window_seconds,network_disconnect_seconds,window_exit_ct,copy_paste_ct,q1-time_taken,q2-time_taken,q3-time_taken,q4-time_taken,q5-time_taken,q6-time_taken,q7-time_taken,q8-time_taken,q9-time_taken,q10-time_taken,q11-time_taken,q12-time_taken,q13-time_taken,q14-time_taken,q13-testcase_passed,q14-testcase_passed,q2-testcase_time,q3-testcase_time,q4-testcase_time,q5-testcase_time,q6-testcase_time,q7-testcase_time,q8-testcase_time,q9-testcase_time,q10-testcase_time,q11-testcase_time,q12-testcase_time,q13-testcase_time,q14-testcase_time,score_pct,pass
66507266,9/18/2041 23:42,2/28/2042 6:01,11/5/2039 21:28, 846.00 ,345591,1,276540,272055,79,0,182,26054,8986,20492,5133,6617,400,698,1496,897,855,561,1093,70,1,,0.019255,0.102129,0.279189,0.02233,0.20087,0.242846,0.304159,0.09884,0.065223,0.022649,0.045921,0.026214,,0.92,1
66507172,12/2/2045 6:32,10/30/2041 20:13,7/22/2039 14:10, 831.00 ,289398,1,537,260444,12,0,77,2447,1570,1118,1277,6339,1651,2282,2930,744,681,2469,3193,1835,0,1,0.066193,0.111358,0.503455,0.409385,0.107908,0.076609,0.105066,0.059143,0.271877,0.065505,0.781436,0.035232,0.035505,0.92,1
66507226,11/10/2045 8:09,7/2/2041 10:25,4/7/2039 6:52, 817.00 ,343447,1,49815,271270,149,0,24,1831,422,1744,1317,6084,3048,9301,815,338,11315,994,24072,10355,0,1,0.019142,0.035566,0.041276,0.145662,0.070819,0.096685,0.124698,0.040379,0.114184,0.01506,0.023785,0.086338,0.034134,0.92,1
66507276,8/28/2041 1:19,6/12/2041 8:47,3/20/2039 13:39, 815.00 ,330825,1,4115,255225,26,0,132,14067,4495,2873,582,15383,2730,1853,1254,1744,5127,2052,18641,4251,0,1,0.027947,0.015485,0.030956,0.030529,0.155541,0.028551,0.14254,0.033747,0.032894,0.262755,0.02808,0.201766,0.017736,0.92,1
66507346,8/6/2041 2:56,3/24/2041 2:15,1/8/2039 16:47, 806.00 ,279573,1,24977,237456,112,0,505,3359,969,662,675,10591,1813,2789,1100,568,535,588,9771,6811,0,1,0.012987,0.034951,0.028857,0.25843,0.016649,0.039908,0.099899,0.094095,0.020528,0.117393,0.038764,2.536109,0.074865,0.92,1
66507336,7/15/2041 4:33,3/4/2041 0:37,12/21/2038 23:34, 804.00 ,345488,1,289335,180078,198,0,34809,8175,3052,26392,2001,1743,5255,5511,3789,2740,1846,10833,49570,4707,0,1,0.01706,0.031276,0.081112,0.013249,0.357657,0.016622,0.037257,0.014959,0.069408,0.076773,0.022265,0.039518,0.016207,0.92,1
66507154,10/19/2045 9:46,2/11/2041 22:59,12/4/2038 6:21, 800.00 ,344934,1,294305,222938,123,0,224,49299,985,2190,786,1909,1976,32592,5362,375,506,2984,21012,1520,0,1,0.013247,0.045898,0.106717,0.019406,0.019869,0.03048,0.135721,0.076266,0.112918,0.057165,0.130106,0.029211,0.024934,0.92,1
66507254,6/23/2041 6:10,1/22/2041 21:21,11/16/2038 13:08, 798.00 ,343074,1,258970,193912,33,2,49,27672,2142,1141,2708,20298,4783,32427,594,383,5336,535,9428,40391,0,1,0.011847,0.047474,0.030292,0.019644,0.014029,0.078497,0.038773,0.073586,0.046275,0.078013,0.125535,0.033631,0.277432,0.92,1
66507238,9/27/2045 11:23,1/2/2041 19:43,10/29/2038 19:55, 796.00 ,267726,1,136927,190116,69,0,241,2402,1295,15845,675,2138,17007,1172,1929,647,2235,4340,25780,1517,,1,0.2361,0.043338,0.141125,0.152471,0.0296,0.034858,0.077921,0.035711,0.077268,0.034741,0.146931,,0.036975,0.92,1
66507282,6/1/2041 7:47,12/13/2040 18:05,10/12/2038 2:42, 793.00 ,345592,1,268529,177927,161,0,308,41623,3734,11080,1638,2476,16398,4202,29508,1872,2992,6640,19909,24927,0,1,0.020826,0.015006,0.029835,0.03063,0.031954,0.112388,0.050122,0.05178,0.020454,0.025303,0.07883,0.170598,0.015326,0.92,1
66507240,9/5/2045 13:00,9/24/2040 11:33,8/2/2038 5:50, 784.00 ,345584,1,121183,227141,16,0,46,94381,233,579,2671,1953,330,1305,221,157,233,562,1876,584,0,1,0.075809,0.048357,0.075488,0.030325,0.030567,0.030037,0.071187,0.06104,0.069749,0.033032,0.739202,0.067731,0.035528,0.92,1
63768790,8/14/2045 14:37,12/18/2039 12:41,11/27/2037 4:48, 751.00 ,341254,1,0,231521,0,0,556,40704,2632,5076,2249,11935,10207,7357,3762,513,3259,1054,16618,3516,0,1,0.084636,0.558457,0.013601,0.040682,0.673456,0.019374,0.019537,0.058008,0.045809,0.051168,0.070384,14.29472,0.068427,0.92,1
63768484,7/23/2045 16:14,11/8/2039 9:25,10/22/2037 18:22, 747.00 ,341954,1,0,306211,0,0,704,1956,702,3852,595,2085,927,4052,4457,247,3423,2011,6304,3902,0,1,0.056917,0.055343,0.045252,0.053321,0.017754,0.252726,0.034074,0.060288,0.032109,0.021718,0.092306,0.054983,0.666819,0.92,1
63768738,7/1/2045 17:51,10/19/2039 7:47,10/5/2037 1:09, 744.00 ,342163,1,0,246245,0,0,101,3925,2464,5156,2357,1769,3677,8465,2836,647,5228,1184,49379,6132,0,1,0.029856,0.032374,0.027277,0.034434,0.031492,0.058728,0.099476,0.081573,0.119838,0.032766,0.059233,0.02167,0.112368,0.92,1
63768674,6/9/2045 19:28,9/29/2039 6:09,9/17/2037 7:56, 742.00 ,342116,1,0,246984,0,0,1014,926,763,1584,960,3550,6118,11789,2556,1765,862,4698,52585,4919,0,1,0.032335,0.029962,0.028416,0.191237,0.025162,0.029357,0.01562,0.096428,0.033361,0.041574,0.088344,0.087441,0.086349,0.92,1
64003584,5/18/2045 21:05,7/31/2039 1:15,7/26/2037 4:17, 735.00 ,133849,1,0,45482,0,0,2288,6679,1192,1770,7381,2746,547,5635,626,2189,1883,711,53509,708,0,1,0.069691,0.061746,0.08064,0.032661,0.027372,0.028415,0.02202,0.375224,0.443363,0.666866,0.099948,1.12551,0.035721,0.92,1
62898608,2/23/2057 16:13,3/12/2039 13:49,3/24/2037 3:46, 718.00 ,102739,1,0,35157,0,0,427,788,627,2813,1348,5166,9675,1470,1937,1019,2508,13752,22869,3055,0,1,0.058571,0.012211,0.036316,0.014797,0.030201,0.0109,0.060205,0.019816,0.048955,0.021402,0.03775,0.039169,0.014399,0.92,1
62898388,12/19/2056 21:04,1/11/2039 8:55,1/30/2037 0:07, 711.00 ,344203,1,0,257041,0,0,3899,9424,19512,5291,1935,3575,2030,3335,1257,7942,1390,5399,7882,9375,0,1,0.02804,0.081939,0.063218,0.237425,0.047094,0.06259,0.041076,0.016836,0.014814,0.0329,0.03733,0.076232,0.017695,0.92,1
62899104,9/23/2056 3:32,10/23/2038 2:23,11/20/2036 3:15, 702.00 ,193438,1,0,1706,0,0,518,3337,20825,535,1236,3701,61727,7037,17372,2936,7262,4132,3752,57055,1,1,0.080682,0.066688,0.050592,0.020153,0.043986,0.054667,0.058476,0.02936,0.096742,0.026013,0.024999,0.028001,0.1185,0.92,1
55747892,4/26/2045 22:42,1/15/2038 3:31,3/17/2036 2:13, 669.00 ,287910,1,3392,184482,8,0,25,19506,7245,10152,4339,17394,6500,15860,4771,2592,3124,3528,6100,2104,1,,0.018861,0.037625,0.028543,0.034227,0.033314,0.032743,0.015916,0.015044,0.204943,0.046597,0.019158,0.043083,,0.92,1
52567692,3/14/2045 1:56,12/29/2036 20:29,4/15/2035 11:06, 624.00 ,423952,1,39853,365003,4,0,75,2105,802,1361,991,2368,1284,12814,1819,695,2092,9853,17943,4077,0,1,0.139961,0.03781,0.028477,0.040302,0.031364,0.029637,0.04098,0.031673,0.036404,0.035077,0.033703,0.036932,0.033758,0.92,1
52567768,2/20/2045 3:33,10/30/2036 15:35,2/21/2035 7:27, 617.00 ,415519,1,19547,365386,10,0,20612,1903,267,2022,13958,1000,1479,703,497,595,562,851,707,929,0,1,0.037028,0.028585,0.028223,0.036214,0.030461,0.028756,0.034778,0.014668,0.030234,0.03803,0.089379,0.031553,0.031784,0.92,1
48030806,1/29/2045 5:10,5/11/2034 14:05,12/16/2032 0:42, 511.00 ,421753,1,0,376567,0,0,1212,7069,2603,12008,13013,2775,2083,1388,345,270,165,89,733,716,0,1,0.032032,0.033274,0.059673,0.037718,0.063468,0.033426,0.033329,0.03608,0.017112,0.034132,0.039402,0.038621,0.055474,0.92,1
48024106,10/11/2044 13:15,12/5/2032 19:37,9/12/2031 9:04, 450.00 ,252137,1,0,176802,0,0,1146,21066,4064,6640,2045,1728,1086,9837,1477,3104,6126,5131,7204,4547,0,1,0.04062,0.042706,0.029831,0.041316,0.031375,0.031129,0.033819,0.04343,0.035968,0.034618,0.040635,0.052432,0.034511,0.92,1
46980028,7/15/2044 19:43,11/20/2031 12:35,10/10/2030 17:57, 406.00 ,258672,1,0,184769,0,0,176,5124,3698,21849,560,7510,1404,8278,2022,766,347,2656,15892,2464,0,1,0.012149,0.036209,0.038198,0.034347,0.032761,0.035227,0.04863,0.038632,0.036162,0.036793,0.033228,0.038581,0.017739,0.92,1
46980098,6/23/2044 21:20,10/11/2031 9:19,9/5/2030 7:31, 401.00 ,256502,1,0,153097,0,0,379,2178,1810,940,675,1372,815,32459,10399,808,8341,1296,31981,9922,0,1,0.029023,0.031726,0.03475,0.170581,0.031822,0.056927,0.032092,0.032744,0.036943,0.038652,0.035817,0.038049,0.033316,0.92,1
46979804,6/1/2044 22:57,9/1/2031 6:03,7/31/2030 21:05, 397.00 ,256991,1,0,220394,0,0,62,934,379,1425,463,2142,542,633,3258,566,2410,1996,17953,3725,0,1,0.017499,0.038479,0.037724,0.034129,0.03013,0.033368,0.038388,0.036075,0.035009,0.036646,0.043363,0.032396,0.041916,0.92,1
46980088,4/19/2044 2:11,6/12/2031 23:31,5/22/2030 0:13, 386.00 ,259192,1,0,136485,0,0,357,7646,23239,5336,23644,6302,3134,20321,7722,1200,2675,1342,5663,14104,0,1,0.028702,0.015572,0.034195,0.015336,0.03317,0.03349,0.032176,0.033407,0.043288,0.034868,0.020184,0.030469,0.019489,0.92,1
46239910,3/28/2044 3:48,5/3/2031 20:15,4/16/2030 13:47, 382.00 ,9209,1,0,2716,0,0,27,80,56,111,577,327,1203,110,814,137,265,1998,709,40,0,1,0.030908,0.036799,0.03462,0.030467,0.035436,0.038156,0.040098,0.050228,0.034281,0.036112,0.047158,0.010996,0.035723,0.92,1
46029874,3/6/2044 5:25,3/4/2031 15:21,2/22/2030 10:08, 375.00 ,241092,1,0,212262,0,0,381,2112,1097,3439,434,2249,669,8353,3131,935,1782,978,2398,672,0,1,0.033464,0.03491,0.031286,0.038806,0.034054,0.033002,0.04315,0.0375,0.032385,0.032597,0.040966,0.039739,0.039658,0.92,1
46029826,1/22/2044 8:39,12/14/2030 8:49,12/13/2029 13:16, 366.00 ,255643,1,0,182154,0,0,50,3660,1303,2726,1589,5075,4204,12078,4198,1172,834,4242,27772,4274,0,1,0.03092,0.035177,0.031159,0.043815,0.035649,0.037689,0.032963,0.042809,0.036302,0.036867,0.040388,0.028693,0.038549,0.92,1
46029752,12/31/2043 10:16,11/4/2030 5:33,11/8/2029 2:50, 361.00 ,254684,1,0,204375,0,0,33,1099,353,786,604,3362,1660,2649,1077,434,5688,1934,24395,6010,0,1,0.031299,0.033038,0.033593,0.040175,0.033246,0.035633,0.034345,0.034537,0.036899,0.041878,0.026828,0.062655,0.039496,0.92,1
46030522,12/9/2043 11:53,9/5/2030 0:39,9/15/2029 23:11, 355.00 ,241365,1,0,74072,0,0,2297,83123,913,3184,31798,3773,546,4278,4403,1211,1660,1149,26670,1970,0,1,0.031907,0.057553,0.016545,0.034806,0.031998,0.029809,0.046525,0.036655,0.03481,0.033697,0.03651,0.031221,0.017588,0.92,1
77904468,5/4/2046 19:13,8/7/2052 4:21,1/23/2049 4:38," 1,292.00 ",345420,1,17224,277924,13,4,36,5665,1724,24170,1588,217,139,1585,255,64,593,403,76,50,1,1,0.156228,0.04801,0.027717,0.030908,0.030169,0.047753,0.03162,0.040031,0.034013,0.033222,0.036083,0.037415,0.054144,0.92,1
77825072,4/12/2046 20:50,9/24/2050 20:49,5/31/2047 19:16," 1,212.00 ",28676,1,840,110,3,0,1060,769,792,709,1690,1599,723,4813,606,269,5069,1486,6333,2008,0,1,0.013814,0.063542,0.012911,0.029798,0.060555,0.032688,0.154016,0.060271,0.049266,0.014073,0.033374,0.038186,0.125065,0.92,1
77824584,3/21/2046 22:27,9/4/2050 19:11,5/14/2047 2:03," 1,209.00 ",280894,1,300515,77700,76,57,6450,11919,18016,17510,2919,1900,12789,5652,3384,846,16972,1815,1686,99366,0,1,0.020368,0.057313,0.019378,0.037723,0.033955,0.035241,0.027256,0.033637,0.032388,0.01563,0.030704,0.273849,0.217088,0.92,1
77728922,2/28/2046 0:04,7/6/2050 14:17,3/21/2047 22:24," 1,203.00 ",111100,1,87562,62354,30,20,2916,1269,626,975,651,1102,11875,1203,3175,3138,6724,5876,3137,5902,,1,0.124251,0.030904,0.044815,0.035207,0.029703,0.054565,0.163661,0.031641,0.050182,0.033504,0.034758,,0.032046,0.92,1
77728958,2/6/2046 1:41,9/28/2049 15:25,7/16/2046 21:22," 1,170.00 ",341118,1,132921,270391,96,44,722,1934,2341,12506,943,5201,1417,3223,2746,2180,2330,812,23622,5096,0,1,0.014661,0.046829,0.056713,0.0297,0.028001,0.042235,0.033494,0.109886,0.041649,0.049222,0.107343,0.040836,0.030263,0.92,1
73386412,1/15/2046 3:18,9/8/2044 9:09,1/28/2042 21:26, 954.00 ,221371,1,146926,89062,76,17,1344,5580,4336,5478,4601,13806,9539,11058,938,4211,14739,43346,4798,4611,1,1,0.028258,0.045961,0.02422,0.018311,0.01332,0.028134,0.015806,0.029071,0.049054,0.014714,0.031304,0.024152,0.037028,0.92,1
48031234,1/7/2045 6:47,1/31/2034 5:55,9/18/2032 10:37, 500.00 ,469507,1,0,426525,0,0,11,6579,3587,4577,1943,3236,2157,5994,5808,942,418,1275,1085,3002,1,1,0.012323,0.034713,0.0363,0.042364,0.037778,0.034743,0.016308,0.034499,0.035391,0.017688,0.045113,0.034873,0.037027,0.92,1
48023056,11/24/2044 10:01,5/15/2033 8:41,2/1/2032 2:48, 469.00 ,253220,1,0,146629,0,0,95,3624,3242,25940,650,9298,2276,2919,5759,16731,4230,4722,22814,4188,0,1,0.034381,0.032811,0.012931,0.042613,0.032894,0.028927,0.040152,0.037541,0.031325,0.035584,0.020199,0.023127,0.035498,0.92,1
48024290,9/19/2044 14:52,9/16/2032 13:05,7/3/2031 12:12, 441.00 ,249751,1,0,202561,0,0,24,2303,4671,3241,2742,12443,954,4621,3476,596,6597,1136,2797,1326,0,1,0.040824,0.029146,0.032505,0.033332,0.034671,0.03194,0.036356,0.373172,0.01847,0.016357,0.04748,0.035071,0.034352,0.92,1
45697132,11/17/2043 13:30,1/27/2030 6:41,3/5/2029 1:48, 328.00 ,206242,1,4895,11642,28,0,,3468,2085,11967,5407,831,47343,2517,17946,16944,1954,64978,2013,3741,0,1,0.032939,0.03301,0.048656,0.013678,0.040584,0.036932,0.043691,0.035479,0.035926,0.017551,0.017958,0.039323,0.019343,0.92,1
45696974,10/26/2043 15:07,1/7/2030 5:03,2/15/2029 8:35, 326.00 ,210083,1,1950,122396,20,61,,2955,1344,3066,13485,13421,995,2937,14782,3323,461,10937,16344,3069,0,1,0.0372,0.044481,0.028743,0.046816,0.043107,0.041244,0.033314,0.035451,0.035713,0.043585,0.041638,0.03314,0.070191,0.92,1
40066786,10/4/2043 16:44,2/4/2028 19:53,6/6/2027 6:00, 243.00 ,257579,1,155250,110346,191,33,,7286,1040,10838,4393,32449,4650,9534,5851,6535,8912,11761,22667,19840,0,1,0.027503,0.032647,0.028079,0.035495,0.034183,0.032356,0.042386,0.0358,0.032227,0.036525,0.037957,0.036869,0.017662,0.92,1
40066478,9/12/2043 18:21,12/6/2027 14:59,4/14/2027 2:21, 236.00 ,258686,1,110588,154257,45,40,,3490,1056,8783,2953,1538,1065,6048,1205,861,5078,1685,67663,1978,0,1,0.029625,0.036474,0.012746,0.071698,0.032897,0.026568,0.04531,0.042295,0.026016,0.26762,0.018951,0.030089,0.034394,0.92,1
40066652,7/8/2043 23:12,4/9/2027 19:23,9/13/2026 11:45, 208.00 ,243522,1,108870,189324,304,26,,2290,1975,2008,3285,13531,2031,5700,4763,664,2667,1362,5704,7369,0,1,0.032051,0.03617,0.033483,0.036573,0.028943,0.03025,0.015156,0.014002,0.031549,0.015186,0.034286,0.020663,0.01885,0.92,1
33889836,6/25/2047 12:30,12/30/2026 11:13,6/16/2026 21:40, 197.00 ,106167,1,20058,4129,194,0,,3629,4607,62079,2050,6244,1907,2793,3656,424,5108,3027,1596,4475,0,1,0.00848,0.00759,0.00741,0.0069,0.00841,0.00729,0.00821,0.0079,0.00773,0.00759,0.0101,0.00786,0.00788,0.92,1
33889810,6/3/2047 14:07,10/11/2026 4:41,4/7/2026 0:48, 187.00 ,353112,1,272865,237619,196,0,,841,2010,3377,9266,26163,3221,16626,1886,631,3686,1353,7902,38510,1,1,0.00753,0.00831,0.0076,0.00773,0.00792,0.00766,0.00769,0.00742,0.00931,0.00953,0.00721,0.00951,0.0097,0.92,1
33889808,5/12/2047 15:44,9/21/2026 3:03,3/20/2026 7:35, 185.00 ,424468,1,245125,268978,272,0,,20335,1410,1083,638,2303,1226,24248,17849,614,60686,4808,17462,2784,0,1,0.00758,0.00719,0.00733,0.00998,0.00982,0.00771,0.00959,0.00776,0.00716,0.00774,0.0084,0.00757,0.00749,0.92,1
33889870,4/20/2047 17:21,7/2/2026 20:31,1/8/2026 10:43, 175.00 ,406044,1,144340,306618,192,0,,11798,29085,1839,7811,10566,7799,12382,2822,2158,3394,1977,2023,5683,1,0,0.00854,0.00763,0.00774,0.00874,0.00721,0.0071,0.00829,0.0074,0.00715,0.00713,0.00757,0.00771,0.00886,0.92,1
33889920,6/17/2043 0:49,6/12/2026 18:53,12/21/2025 17:30, 173.00 ,352895,1,231531,247756,569,0,,11165,4978,9289,7104,14411,5895,12596,11505,6919,3592,11290,510,5091,,1,0.0078,0.0076,0.00786,0.00752,0.00747,0.00707,0.00704,0.00744,0.00898,0.00755,0.00751,,0.00786,0.92,1
33889858,3/29/2047 18:58,1/23/2026 7:27,8/19/2025 16:59, 157.00 ,431993,1,67771,344584,129,0,,2949,4301,7424,3891,2961,3156,5587,3822,1111,12264,12017,5179,15162,0,1,0.00766,0.00747,0.00799,0.00744,0.00772,0.00811,0.00783,0.00778,0.00714,0.00788,0.00807,0.00704,0.00829,0.92,1
33889830,3/7/2047 20:35,11/24/2025 2:33,6/27/2025 13:20, 150.00 ,431579,1,281353,237051,316,0,,45483,467,7879,1243,42824,5439,3618,54074,3601,14854,1932,10591,2478,0,1,0.00764,0.00937,0.00772,0.00903,0.00713,0.00941,0.00833,0.00729,0.00878,0.00835,0.00818,0.00698,0.00738,0.92,1
33889876,2/13/2047 22:12,9/24/2025 21:39,5/5/2025 9:41, 142.00 ,431992,1,193430,189136,695,0,,8541,3047,8128,3362,40820,21065,44276,1969,5176,54274,4325,9325,37346,1,1,0.00806,0.00743,0.00873,0.0107,0.00703,0.00777,0.00773,0.00962,0.00755,0.00778,0.00735,0.0077,0.0081,0.92,1
31967956,1/1/2047 1:26,1/27/2025 2:03,10/4/2024 19:05, 115.00 ,431251,1,141109,219947,144,0,,619,1202,59585,6361,1222,1195,2743,932,3780,23696,88924,2963,17957,1,0,0.00898,0.00831,0.00781,0.00835,0.00745,0.00819,0.00733,0.00689,0.00871,0.00883,0.00846,0.00734,0.00753,0.92,1
31968004,12/10/2046 3:03,9/28/2024 16:15,6/20/2024 11:47, 100.00 ,381009,1,128793,255626,98,0,,2229,765,1736,4235,26465,2873,11419,12480,507,3732,1993,53406,3329,1,1,0.00723,0.0092,0.00809,0.00792,0.00823,0.00837,0.0076,0.00743,0.00748,0.00735,0.00847,0.00833,0.00795,0.92,1
31968304,10/27/2046 6:17,7/30/2024 11:21,4/28/2024 8:08, 93.00 ,428775,1,116260,380449,151,0,,1196,1129,3054,2290,2792,2025,19589,840,239,875,839,3605,9354,0,1,0.00682,0.00765,0.00918,0.0095,0.00801,0.00785,0.00884,0.00901,0.00813,0.00859,0.00839,0.00799,0.00742,0.92,1
31352066,10/5/2046 7:54,2/20/2024 22:17,12/8/2023 14:24, 74.00 ,467948,1,151,425448,2,0,,1518,402,2173,2822,1958,693,4065,2890,468,2962,812,18959,1720,0,1,0.00861,0.00788,0.00782,0.00741,0.00726,0.00751,0.00824,0.00685,0.00775,0.00678,0.00832,0.00818,0.00763,0.92,1
31402478,9/13/2046 9:31,1/11/2024 19:01,11/3/2023 3:58, 69.00 ,362715,1,141153,224905,200,0,,5284,5073,5661,2510,20629,1894,46936,1729,12727,17399,3836,8486,5305,0,1,0.00796,0.00758,0.00793,0.00793,0.00705,0.00768,0.00746,0.00716,0.00754,0.00754,0.00726,0.00774,0.00724,0.92,1
31437450,7/31/2046 12:45,8/4/2023 5:57,6/14/2023 10:14, 51.00 ,342051,1,70447,202501,206,0,,2348,3128,2790,509,2072,359,671,2487,436,40998,7758,54502,21356,0,1,0.00774,0.00789,0.00764,0.00797,0.0073,0.00697,0.00799,0.00785,0.00776,0.00759,0.00813,0.0083,0.00808,0.92,1
31357948,6/17/2046 15:59,6/5/2023 1:03,4/22/2023 6:35, 44.00 ,222539,1,63623,147694,96,0,,1484,1314,1246,5988,5849,7469,17088,9380,1541,5280,2303,10325,5322,0,1,0.00758,0.00708,0.0074,0.00778,0.00741,0.00793,0.00757,0.00788,0.00776,0.00708,0.00909,0.00791,0.00769,0.92,1
31352506,5/26/2046 17:36,4/25/2023 21:47,3/17/2023 20:09, 39.00 ,137442,1,0,108974,0,0,,818,438,1827,2938,2533,634,1074,674,214,2444,561,10779,3482,0,1,0.00806,0.0076,0.00815,0.00696,0.00709,0.00696,0.00816,0.00754,0.00672,0.00689,0.00786,0.00698,0.0087,0.92,1
78035552,4/13/2049 12:00,2/16/2055 7:29,4/18/2051 4:36," 1,400.00 ",344285,1,263484,224052,33,5,394,12353,4834,19202,2875,4640,19109,17075,1247,1813,11898,585,2183,6361,1,1,0.034426,0.032565,0.011178,0.054771,0.030993,0.03087,0.033286,0.042642,0.044527,0.02563,0.053266,0.08341,0.016718,0.85,0
77904614,3/22/2049 13:37,7/30/2054 15:09,10/23/2050 0:26," 1,376.00 ",345592,1,60717,254499,48,15,357,16800,491,49047,2336,5756,720,3236,2275,464,3001,505,937,4784,0,0,0.038293,0.02965,0.033572,0.031118,0.044411,0.029235,0.032773,0.03692,0.030669,0.035033,0.035531,0.106231,0.010432,0.85,0
77904952,2/28/2049 15:14,5/11/2054 8:37,8/13/2050 3:34," 1,367.00 ",345586,1,309269,274941,22,0,898,41539,3155,2409,979,5343,2927,2423,951,4023,257,2167,1174,2346,0,,0.04374,0.162194,0.042365,0.1124,0.058085,0.036465,0.036379,0.03113,0.249057,0.044738,0.036673,0.010419,,0.85,0
77729060,12/24/2048 20:05,4/17/2050 7:45,1/10/2047 1:32," 1,193.00 ",330681,1,254808,169877,118,13,517,1460,394,2252,375,12808,20993,59519,1676,545,45115,1093,10545,2067,0,1,0.028454,0.032666,0.048418,0.117358,0.10876,0.068216,0.047068,0.05932,0.033657,0.269401,0.080928,0.017203,0.107858,0.85,0
77729246,11/10/2048 23:19,7/30/2049 10:31,5/24/2046 17:43," 1,163.00 ",345592,1,195427,194838,77,22,34,88764,512,8047,857,20965,1824,2292,893,865,5943,724,7429,11506,0,1,0.01289,0.204931,0.031433,0.284233,0.031875,0.030879,0.043575,0.032963,0.031894,1.828637,0.035537,0.011934,0.047467,0.85,0
73386630,10/20/2048 0:56,12/10/2046 4:07,1/25/2044 7:19," 1,050.00 ",345203,1,285464,219776,72,41,760,5403,59523,17883,6191,11952,2317,3665,1987,991,511,3618,127,10305,,0,0.01192,0.016425,0.094939,0.021233,0.013117,0.013584,0.368666,0.015046,0.033199,0.031375,0.024905,,0.018393,0.85,0
73386638,9/28/2048 2:33,2/12/2046 3:37,5/4/2043 13:04," 1,015.00 ",354672,1,147878,278171,33,4,2430,2535,521,280,491,3815,54310,1775,1047,778,697,1073,1998,4584,0,0,0.083546,0.032036,0.029088,0.034584,0.302396,0.03215,0.07895,0.016639,0.032451,0.057185,0.044309,0.015576,0.041966,0.85,0
67603512,8/15/2048 5:47,8/7/2042 19:05,3/26/2040 15:12, 864.00 ,222121,1,13568,117921,43,0,64,4511,6122,5124,1224,71862,757,1577,1176,534,884,764,8319,1250,0,1,0.029494,0.249227,0.060758,0.036667,0.086196,0.016487,0.053409,0.061657,0.056375,0.113838,0.062023,0.019115,0.059662,0.85,0
66507176,7/24/2048 7:24,4/29/2042 10:55,12/29/2039 1:07, 852.00 ,203483,1,132378,104131,199,0,391,5665,7339,759,7646,19425,5583,10721,3358,1398,1391,5070,16748,12806,0,0,0.035466,0.019391,0.085047,0.083237,0.029932,0.013405,0.044761,0.020299,0.031385,0.072147,0.021608,0.588487,0.073185,0.85,0
66508518,7/2/2048 9:01,4/9/2042 9:17,12/11/2039 7:54, 850.00 ,345592,1,277084,229838,37,0,138,104170,214,253,2058,468,410,607,427,776,1303,757,3390,744,0,0,0.029331,0.045109,0.029078,0.166261,0.031617,0.032436,0.040878,0.079383,0.032001,0.056608,0.036246,0.172512,0.011999,0.85,0
66507192,6/10/2048 10:38,3/20/2042 7:39,11/23/2039 14:41, 848.00 ,286811,1,176662,138140,63,0,48,38400,3640,537,2544,35596,19175,37688,355,257,5515,242,2450,1588,1,0,0.077963,0.031747,0.037673,0.107468,0.028512,0.052666,0.021345,0.031355,0.036951,0.246646,0.046337,0.052935,0.045079,0.85,0
66507574,4/5/2048 15:29,11/19/2041 21:51,8/9/2039 7:23, 833.00 ,345454,1,325274,157664,110,0,215,91809,728,997,645,3370,7639,12283,44026,2430,5718,2621,14813,415,0,1,0.065151,0.051191,0.02831,0.070194,0.044288,0.04324,0.222242,0.041305,0.094852,0.075595,0.116627,0.127722,0.485536,0.85,0
66507374,3/14/2048 17:06,5/7/2040 0:07,3/31/2038 5:19, 768.00 ,263849,1,160744,138522,22,0,202,30397,30785,548,2462,26933,2354,3630,13368,1017,3324,1395,4602,3387,0,1,0.021868,0.268659,0.048385,0.014874,0.233752,0.077927,0.038334,0.117715,0.021855,0.014864,0.02074,0.118316,0.105461,0.85,0
52567832,1/8/2048 21:57,3/20/2037 3:01,6/25/2035 7:58, 634.00 ,431983,1,224328,374468,68,0,108,3098,3265,9207,1814,3670,3078,2775,2612,4993,227,6830,15527,92,0,0,0.028974,0.112067,0.033944,0.032156,0.034717,0.08672,0.042471,0.040362,0.033764,0.031258,0.042922,0.558588,0.010273,0.85,0
52144820,12/17/2047 23:34,9/5/2035 5:17,2/14/2034 5:54, 568.00 ,431917,1,369207,208411,127,0,1084,2040,664,25555,41738,3890,88741,4724,301,2231,9229,1049,4017,12945,1,0,0.033359,0.03673,0.117374,0.034869,0.030337,0.417485,0.048282,0.033881,0.034662,0.032232,0.067074,0.135577,0.030732,0.85,0
48023054,11/26/2047 1:11,11/15/2032 17:59,8/25/2031 15:51, 448.00 ,253432,1,0,222576,0,0,425,584,1178,321,349,8600,739,5588,589,357,2790,464,3641,5082,0,1,0.011145,0.038389,0.030114,0.033125,0.09277,0.036899,0.039999,0.034187,0.033289,0.033459,0.049654,0.019258,0.038528,0.85,0
